,,,-1.1240E-3,-419.999987E-3,,,,,-1.1240E-3,-419.999987E-3,,,,,-1.1240E-3,439.999998E-3,,,,,-1.1240E-3,12.2000,
,,,-1.1230E-3,-439.999998E-3,,,,,-1.1230E-3,-419.999987E-3,,,,,-1.1230E-3,459.999979E-3,,,,,-1.1230E-3,12.2000,
,,,-1.1220E-3,-419.999987E-3,,,,,-1.1220E-3,-419.999987E-3,,,,,-1.1220E-3,439.999998E-3,,,,,-1.1220E-3,12.2400,
,,,-1.1210E-3,-399.99998E-3,,,,,-1.1210E-3,-419.999987E-3,,,,,-1.1210E-3,419.999987E-3,,,,,-1.1210E-3,12.2400,
,,,-1.1200E-3,-419.999987E-3,,,,,-1.1200E-3,-399.99998E-3,,,,,-1.1200E-3,419.999987E-3,,,,,-1.1200E-3,12.2400,
,,,-1.1190E-3,-399.99998E-3,,,,,-1.1190E-3,-399.99998E-3,,,,,-1.1190E-3,419.999987E-3,,,,,-1.1190E-3,12.2400,
,,,-1.1180E-3,-399.99998E-3,,,,,-1.1180E-3,-399.99998E-3,,,,,-1.1180E-3,419.999987E-3,,,,,-1.1180E-3,12.2400,
,,,-1.1170E-3,-380.00000E-3,,,,,-1.1170E-3,-419.999987E-3,,,,,-1.1170E-3,399.99998E-3,,,,,-1.1170E-3,12.2400,
,,,-1.1160E-3,-380.00000E-3,,,,,-1.1160E-3,-399.99998E-3,,,,,-1.1160E-3,419.999987E-3,,,,,-1.1160E-3,12.2400,
,,,-1.1150E-3,-419.999987E-3,,,,,-1.1150E-3,-399.99998E-3,,,,,-1.1150E-3,399.99998E-3,,,,,-1.1150E-3,12.2400,
,,,-1.1140E-3,-380.00000E-3,,,,,-1.1140E-3,-399.99998E-3,,,,,-1.1140E-3,399.99998E-3,,,,,-1.1140E-3,12.2400,
,,,-1.1130E-3,-399.99998E-3,,,,,-1.1130E-3,-380.00000E-3,,,,,-1.1130E-3,399.99998E-3,,,,,-1.1130E-3,12.2800,
,,,-1.1120E-3,-380.00000E-3,,,,,-1.1120E-3,-380.00000E-3,,,,,-1.1120E-3,380.00000E-3,,,,,-1.1120E-3,12.2800,
,,,-1.1110E-3,-380.00000E-3,,,,,-1.1110E-3,-380.00000E-3,,,,,-1.1110E-3,399.99998E-3,,,,,-1.1110E-3,12.3200,
,,,-1.1100E-3,-380.00000E-3,,,,,-1.1100E-3,-380.00000E-3,,,,,-1.1100E-3,380.00000E-3,,,,,-1.1100E-3,12.2800,
,,,-1.1090E-3,-359.99998E-3,,,,,-1.1090E-3,-380.00000E-3,,,,,-1.1090E-3,380.00000E-3,,,,,-1.1090E-3,12.3200,
,,,-1.1080E-3,-359.99998E-3,,,,,-1.1080E-3,-380.00000E-3,,,,,-1.1080E-3,359.99998E-3,,,,,-1.1080E-3,12.3200,
,,,-1.1070E-3,-359.99998E-3,,,,,-1.1070E-3,-380.00000E-3,,,,,-1.1070E-3,359.99998E-3,,,,,-1.1070E-3,12.3200,
,,,-1.1060E-3,-359.99998E-3,,,,,-1.1060E-3,-359.99998E-3,,,,,-1.1060E-3,380.00000E-3,,,,,-1.1060E-3,12.3200,
,,,-1.1050E-3,-359.99998E-3,,,,,-1.1050E-3,-340.00000E-3,,,,,-1.1050E-3,359.99998E-3,,,,,-1.1050E-3,12.3200,
,,,-1.1040E-3,-340.00000E-3,,,,,-1.1040E-3,-340.00000E-3,,,,,-1.1040E-3,359.99998E-3,,,,,-1.1040E-3,12.3200,
,,,-1.1030E-3,-340.00000E-3,,,,,-1.1030E-3,-340.00000E-3,,,,,-1.1030E-3,359.99998E-3,,,,,-1.1030E-3,12.3200,
