"Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4"
0.062700,0.877,1.272,-0.647,0.525,0.062700,-1.717,-4.974,-2.107,0.520,0.062700,0.730,1.873,-1.448,0.520,0.062700,-0.330,0.852,-0.686,0.530,0.062700,-0.808,1.140,0.466,0.525,0.062700,-0.520,-1.570,-3.910,0.525,0.062700,0.154,-0.930,-0.042,0.530,0.062700,-0.203,-0.672,-2.230,0.525,0.062700,0.149,-1.389,-0.110,0.525,0.062700,-0.711,-1.448,-0.921,0.525,0.062700,0.979,-0.281,0.842,0.525,0.062700,-1.179,-1.321,-0.002,0.525,0.062700,-0.017,-1.761,-0.022,0.525,0.062700,-1.502,-3.133,-0.364,0.525,0.062700,-0.579,-1.546,-2.537,0.525,0.062700,0.838,2.405,-2.947,0.525,0.062700,-0.950,-1.814,0.056,0.520,0.062700,1.189,-0.799,3.543,0.525,0.062700,0.842,-0.369,1.053,0.520,0.062700,-0.457,-1.687,-0.427,0.530,0.062700,0.046,2.278,-0.022,0.525,0.062700,0.501,-0.437,-0.046,0.525,0.062700,-1.067,-0.589,0.691,0.525,0.062700,-1.463,-2.611,-0.071,0.520,0.062700,1.253,0.183,1.370,0.520,0.062700,0.017,-2.352,0.442,0.520,0.062700,0.364,-0.017,-1.038,0.520,0.062700,-0.515,0.168,-0.818,0.525,0.062700,0.769,-1.873,2.860,0.520,0.062700,0.154,-0.716,-0.427,0.520
0.066000,0.891,1.306,-0.628,0.520,0.066000,-1.839,-5.179,-1.668,0.520,0.066000,0.769,1.941,-1.404,0.520,0.066000,-0.291,0.842,-0.784,0.525,0.066000,-0.740,1.175,0.325,0.525,0.066000,-0.559,-1.697,-3.919,0.525,0.066000,0.115,-0.926,-0.125,0.525,0.066000,-0.217,-0.701,-2.303,0.525,0.066000,0.100,-1.385,-0.188,0.525,0.066000,-0.740,-1.487,-0.926,0.525,0.066000,0.930,-0.344,0.755,0.525,0.066000,-1.184,-1.306,0.022,0.525,0.066000,-0.081,-1.761,-0.090,0.525,0.066000,-1.560,-3.148,-0.129,0.525,0.066000,-0.618,-1.643,-2.547,0.530,0.066000,0.896,2.567,-2.850,0.525,0.066000,-0.984,-1.795,0.105,0.530,0.066000,1.111,-1.067,3.407,0.530,0.066000,0.799,-0.437,0.965,0.520,0.066000,-0.496,-1.697,-0.442,0.520,0.066000,0.129,2.278,-0.056,0.530,0.066000,0.466,-0.437,-0.134,0.525,0.066000,-1.048,-0.525,0.652,0.525,0.066000,-1.502,-2.591,0.110,0.515,0.066000,1.209,0.056,1.316,0.520,0.066000,-0.061,-2.347,0.388,0.520,0.066000,0.354,0.007,-1.106,0.525,0.066000,-0.496,0.149,-0.901,0.525,0.066000,0.672,-2.010,2.713,0.520,0.066000,0.120,-0.706,-0.510,0.520
0.069300,0.906,1.336,-0.608,0.520,0.069300,-1.961,-5.346,-1.179,0.525,0.069300,0.813,2.010,-1.341,0.525,0.069300,-0.252,0.833,-0.872,0.525,0.069300,-0.667,1.194,0.208,0.530,0.069300,-0.603,-1.834,-3.924,0.525,0.069300,0.076,-0.921,-0.203,0.525,0.069300,-0.237,-0.725,-2.366,0.525,0.069300,0.046,-1.380,-0.266,0.525,0.069300,-0.764,-1.521,-0.921,0.525,0.069300,0.886,-0.403,0.667,0.530,0.069300,-1.184,-1.292,0.046,0.525,0.069300,-0.144,-1.756,-0.139,0.530,0.069300,-1.624,-3.128,0.120,0.525,0.069300,-0.657,-1.746,-2.542,0.525,0.069300,0.960,2.728,-2.728,0.520,0.069300,-1.009,-1.775,0.154,0.530,0.069300,1.028,-1.306,3.260,0.525,0.069300,0.755,-0.491,0.872,0.520,0.069300,-0.540,-1.702,-0.457,0.530,0.069300,0.203,2.278,-0.076,0.530,0.069300,0.437,-0.432,-0.222,0.520,0.069300,-1.028,-0.466,0.608,0.530,0.069300,-1.546,-2.552,0.291,0.525,0.069300,1.170,-0.061,1.258,0.520,0.069300,-0.149,-2.337,0.344,0.525,0.069300,0.344,0.037,-1.184,0.520,0.069300,-0.471,0.120,-0.984,0.525,0.069300,0.574,-2.127,2.576,0.525,0.069300,0.090,-0.696,-0.589,0.525
0.072600,0.921,1.365,-0.579,0.520,0.072600,-2.088,-5.448,-0.657,0.520,0.072600,0.862,2.083,-1.282,0.520,0.072600,-0.212,0.828,-0.960,0.520,0.072600,-0.603,1.209,0.081,0.525,0.072600,-0.652,-1.980,-3.905,0.520,0.072600,0.042,-0.916,-0.286,0.525,0.072600,-0.261,-0.759,-2.435,0.525,0.072600,-0.007,-1.375,-0.339,0.525,0.072600,-0.789,-1.560,-0.916,0.525,0.072600,0.838,-0.442,0.579,0.530,0.072600,-1.194,-1.272,0.076,0.525,0.072600,-0.203,-1.751,-0.188,0.525,0.072600,-1.673,-3.079,0.369,0.525,0.072600,-0.706,-1.853,-2.523,0.530,0.072600,1.028,2.894,-2.581,0.520,0.072600,-1.038,-1.756,0.198,0.525,0.072600,0.940,-1.521,3.114,0.530,0.072600,0.706,-0.535,0.774,0.525,0.072600,-0.584,-1.707,-0.462,0.525,0.072600,0.276,2.283,-0.090,0.530,0.072600,0.408,-0.422,-0.305,0.525,0.072600,-1.009,-0.413,0.554,0.525,0.072600,-1.580,-2.498,0.471,0.525,0.072600,1.116,-0.168,1.184,0.525,0.072600,-0.222,-2.322,0.320,0.520,0.072600,0.335,0.071,-1.258,0.520,0.072600,-0.452,0.095,-1.067,0.530,0.072600,0.471,-2.220,2.444,0.525,0.072600,0.066,-0.691,-0.672,0.520
0.075900,0.935,1.399,-0.545,0.520,0.075900,-2.210,-5.487,-0.090,0.525,0.075900,0.901,2.151,-1.199,0.520,0.075900,-0.173,0.818,-1.048,0.520,0.075900,-0.540,1.219,-0.037,0.530,0.075900,-0.701,-2.137,-3.880,0.525,0.075900,0.002,-0.906,-0.359,0.525,0.075900,-0.276,-0.799,-2.493,0.520,0.075900,-0.051,-1.375,-0.408,0.525,0.075900,-0.823,-1.604,-0.901,0.525,0.075900,0.789,-0.481,0.486,0.530,0.075900,-1.194,-1.248,0.105,0.525,0.075900,-0.256,-1.746,-0.227,0.520,0.075900,-1.722,-3.006,0.632,0.525,0.075900,-0.745,-1.961,-2.503,0.525,0.075900,1.096,3.065,-2.410,0.520,0.075900,-1.062,-1.726,0.247,0.530,0.075900,0.847,-1.707,2.957,0.525,0.075900,0.667,-0.574,0.676,0.530,0.075900,-0.623,-1.712,-0.462,0.525,0.075900,0.349,2.278,-0.090,0.525,0.075900,0.374,-0.413,-0.388,0.520,0.075900,-0.984,-0.364,0.501,0.530,0.075900,-1.609,-2.415,0.652,0.520,0.075900,1.072,-0.266,1.106,0.520,0.075900,-0.300,-2.308,0.295,0.525,0.075900,0.325,0.100,-1.326,0.520,0.075900,-0.432,0.071,-1.150,0.525,0.075900,0.374,-2.288,2.327,0.520,0.075900,0.037,-0.681,-0.750,0.525
0.079200,0.960,1.429,-0.505,0.520,0.079200,-2.327,-5.433,0.496,0.525,0.079200,0.950,2.220,-1.111,0.525,0.079200,-0.139,0.813,-1.131,0.525,0.079200,-0.476,1.228,-0.149,0.525,0.079200,-0.759,-2.298,-3.836,0.525,0.079200,-0.022,-0.906,-0.432,0.525,0.079200,-0.295,-0.842,-2.557,0.525,0.079200,-0.100,-1.370,-0.471,0.520,0.079200,-0.847,-1.643,-0.882,0.520,0.079200,0.745,-0.515,0.388,0.525,0.079200,-1.199,-1.228,0.125,0.520,0.079200,-0.310,-1.746,-0.261,0.525,0.079200,-1.766,-2.899,0.882,0.520,0.079200,-0.794,-2.083,-2.464,0.530,0.079200,1.175,3.231,-2.215,0.520,0.079200,-1.092,-1.687,0.295,0.520,0.079200,0.750,-1.863,2.806,0.530,0.079200,0.618,-0.608,0.584,0.525,0.079200,-0.662,-1.722,-0.457,0.520,0.079200,0.418,2.288,-0.076,0.520,0.079200,0.354,-0.398,-0.476,0.520,0.079200,-0.965,-0.320,0.442,0.525,0.079200,-1.639,-2.317,0.833,0.520,0.079200,1.023,-0.359,1.023,0.525,0.079200,-0.369,-2.293,0.286,0.525,0.079200,0.315,0.129,-1.399,0.525,0.079200,-0.413,0.042,-1.228,0.525,0.079200,0.276,-2.342,2.225,0.525,0.079200,0.012,-0.681,-0.828,0.525
0.082500,0.979,1.448,-0.471,0.525,0.082500,-2.440,-5.282,1.096,0.520,0.082500,0.999,2.283,-1.009,0.520,0.082500,-0.100,0.808,-1.209,0.520,0.082500,-0.418,1.223,-0.261,0.530,0.082500,-0.818,-2.479,-3.773,0.525,0.082500,-0.056,-0.901,-0.505,0.525,0.082500,-0.320,-0.891,-2.615,0.525,0.082500,-0.149,-1.370,-0.530,0.520,0.082500,-0.882,-1.687,-0.857,0.520,0.082500,0.701,-0.530,0.295,0.520,0.082500,-1.199,-1.204,0.144,0.525,0.082500,-0.364,-1.746,-0.291,0.525,0.082500,-1.805,-2.757,1.131,0.530,0.082500,-0.838,-2.210,-2.415,0.525,0.082500,1.248,3.392,-1.990,0.520,0.082500,-1.106,-1.653,0.344,0.525,0.082500,0.657,-2.000,2.659,0.525,0.082500,0.574,-0.632,0.486,0.525,0.082500,-0.701,-1.736,-0.447,0.520,0.082500,0.486,2.283,-0.051,0.525,0.082500,0.320,-0.388,-0.559,0.525,0.082500,-0.940,-0.281,0.379,0.525,0.082500,-1.658,-2.195,0.999,0.525,0.082500,0.974,-0.437,0.926,0.525,0.082500,-0.437,-2.278,0.286,0.525,0.082500,0.315,0.164,-1.473,0.520,0.082500,-0.398,0.007,-1.316,0.525,0.082500,0.183,-2.371,2.132,0.525,0.082500,-0.012,-0.672,-0.906,0.525
0.085800,0.994,1.473,-0.422,0.520,0.085800,-2.537,-5.038,1.697,0.525,0.085800,1.043,2.347,-0.896,0.525,0.085800,-0.071,0.803,-1.282,0.520,0.085800,-0.359,1.223,-0.359,0.525,0.085800,-0.882,-2.669,-3.690,0.525,0.085800,-0.085,-0.896,-0.574,0.525,0.085800,-0.335,-0.940,-2.674,0.525,0.085800,-0.193,-1.365,-0.589,0.525,0.085800,-0.911,-1.726,-0.828,0.520,0.085800,0.657,-0.554,0.203,0.525,0.085800,-1.199,-1.175,0.159,0.525,0.085800,-0.408,-1.736,-0.320,0.525,0.085800,-1.834,-2.581,1.370,0.530,0.085800,-0.896,-2.337,-2.352,0.530,0.085800,1.331,3.543,-1.741,0.525,0.085800,-1.121,-1.609,0.393,0.525,0.085800,0.554,-2.112,2.523,0.525,0.085800,0.530,-0.657,0.393,0.525,0.085800,-0.735,-1.746,-0.432,0.525,0.085800,0.554,2.283,-0.017,0.520,0.085800,0.295,-0.374,-0.642,0.525,0.085800,-0.911,-0.247,0.315,0.525,0.085800,-1.678,-2.054,1.155,0.525,0.085800,0.921,-0.501,0.833,0.525,0.085800,-0.505,-2.264,0.295,0.520,0.085800,0.305,0.198,-1.541,0.525,0.085800,-0.388,-0.017,-1.394,0.525,0.085800,0.090,-2.396,2.059,0.525,0.085800,-0.032,-0.672,-0.979,0.525
0.089100,1.013,1.492,-0.379,0.525,0.089100,-2.620,-4.686,2.293,0.525,0.089100,1.096,2.400,-0.769,0.525,0.089100,-0.037,0.803,-1.360,0.520,0.089100,-0.300,1.223,-0.457,0.520,0.089100,-0.950,-2.869,-3.582,0.525,0.089100,-0.110,-0.896,-0.647,0.525,0.089100,-0.359,-0.999,-2.723,0.525,0.089100,-0.232,-1.370,-0.632,0.525,0.089100,-0.940,-1.770,-0.794,0.525,0.089100,0.613,-0.554,0.110,0.525,0.089100,-1.199,-1.145,0.178,0.525,0.089100,-0.457,-1.746,-0.330,0.525,0.089100,-1.858,-2.386,1.585,0.525,0.089100,-0.950,-2.464,-2.274,0.520,0.089100,1.414,3.685,-1.463,0.520,0.089100,-1.140,-1.560,0.442,0.525,0.089100,0.457,-2.200,2.396,0.520,0.089100,0.486,-0.672,0.295,0.525,0.089100,-0.769,-1.756,-0.418,0.520,0.089100,0.613,2.278,0.027,0.525,0.089100,0.276,-0.354,-0.730,0.515,0.089100,-0.891,-0.217,0.247,0.525,0.089100,-1.687,-1.893,1.297,0.525,0.089100,0.862,-0.559,0.735,0.525,0.089100,-0.569,-2.239,0.315,0.525,0.089100,0.305,0.227,-1.619,0.520,0.089100,-0.369,-0.051,-1.473,0.520,0.089100,-0.002,-2.405,1.995,0.525,0.089100,-0.061,-0.672,-1.062,0.525
0.092400,1.028,1.516,-0.325,0.525,0.092400,-2.689,-4.242,2.869,0.525,0.092400,1.145,2.444,-0.632,0.525,0.092400,-0.007,0.808,-1.438,0.520,0.092400,-0.242,1.219,-0.545,0.525,0.092400,-1.018,-3.074,-3.455,0.525,0.092400,-0.144,-0.896,-0.716,0.520,0.092400,-0.383,-1.062,-2.777,0.525,0.092400,-0.276,-1.380,-0.686,0.525,0.092400,-0.965,-1.810,-0.750,0.520,0.092400,0.569,-0.564,0.017,0.520,0.092400,-1.199,-1.116,0.193,0.525,0.092400,-0.501,-1.741,-0.349,0.530,0.092400,-1.873,-2.151,1.785,0.525,0.092400,-1.004,-2.601,-2.171,0.530,0.092400,1.497,3.802,-1.155,0.525,0.092400,-1.155,-1.512,0.481,0.525,0.092400,0.364,-2.269,2.283,0.525,0.092400,0.442,-0.681,0.203,0.525,0.092400,-0.808,-1.766,-0.398,0.520,0.092400,0.676,2.274,0.081,0.525,0.092400,0.252,-0.335,-0.808,0.525,0.092400,-0.862,-0.193,0.178,0.525,0.092400,-1.692,-1.726,1.424,0.525,0.092400,0.813,-0.608,0.637,0.525,0.092400,-0.628,-2.215,0.335,0.525,0.092400,0.300,0.261,-1.683,0.525,0.092400,-0.364,-0.085,-1.556,0.525,0.092400,-0.090,-2.396,1.946,0.525,0.092400,-0.085,-0.667,-1.131,0.525
0.095700,1.048,1.526,-0.271,0.525,0.095700,-2.737,-3.709,3.407,0.525,0.095700,1.189,2.484,-0.486,0.525,0.095700,0.022,0.808,-1.512,0.515,0.095700,-0.193,1.219,-0.632,0.520,0.095700,-1.101,-3.289,-3.294,0.525,0.095700,-0.173,-0.901,-0.784,0.520,0.095700,-0.408,-1.126,-2.821,0.520,0.095700,-0.315,-1.385,-0.730,0.525,0.095700,-0.999,-1.849,-0.706,0.520,0.095700,0.530,-0.564,-0.076,0.520,0.095700,-1.189,-1.087,0.203,0.525,0.095700,-0.545,-1.746,-0.354,0.520,0.095700,-1.878,-1.907,1.956,0.525,0.095700,-1.062,-2.742,-2.059,0.525,0.095700,1.580,3.890,-0.828,0.520,0.095700,-1.165,-1.458,0.520,0.515,0.095700,0.266,-2.317,2.181,0.520,0.095700,0.403,-0.681,0.115,0.530,0.095700,-0.842,-1.775,-0.374,0.525,0.095700,0.735,2.269,0.139,0.525,0.095700,0.232,-0.325,-0.891,0.520,0.095700,-0.842,-0.168,0.105,0.525,0.095700,-1.692,-1.541,1.531,0.520,0.095700,0.759,-0.647,0.535,0.525,0.095700,-0.686,-2.186,0.369,0.525,0.095700,0.300,0.300,-1.756,0.530,0.095700,-0.354,-0.115,-1.629,0.525,0.095700,-0.168,-2.376,1.917,0.525,0.095700,-0.100,-0.672,-1.204,0.525
0.099000,1.062,1.536,-0.217,0.525,0.099000,-2.762,-3.104,3.875,0.525,0.099000,1.238,2.498,-0.330,0.525,0.099000,0.051,0.813,-1.580,0.520,0.099000,-0.139,1.209,-0.716,0.520,0.099000,-1.179,-3.509,-3.109,0.530,0.099000,-0.193,-0.901,-0.842,0.520,0.099000,-0.437,-1.199,-2.864,0.525,0.099000,-0.354,-1.399,-0.769,0.530,0.099000,-1.028,-1.883,-0.647,0.520,0.099000,0.496,-0.559,-0.168,0.520,0.099000,-1.189,-1.053,0.212,0.525,0.099000,-0.589,-1.751,-0.359,0.520,0.099000,-1.873,-1.643,2.098,0.525,0.099000,-1.126,-2.874,-1.922,0.525,0.099000,1.663,3.949,-0.466,0.525,0.099000,-1.170,-1.399,0.559,0.520,0.099000,0.173,-2.352,2.093,0.520,0.099000,0.364,-0.686,0.022,0.530,0.099000,-0.872,-1.785,-0.344,0.525,0.099000,0.789,2.249,0.212,0.520,0.099000,0.217,-0.305,-0.969,0.530,0.099000,-0.813,-0.159,0.032,0.525,0.099000,-1.683,-1.341,1.614,0.525,0.099000,0.711,-0.676,0.432,0.525,0.099000,-0.740,-2.161,0.408,0.525,0.099000,0.300,0.339,-1.814,0.525,0.099000,-0.349,-0.144,-1.712,0.520,0.099000,-0.247,-2.342,1.893,0.530,0.099000,-0.125,-0.681,-1.272,0.530
0.102300,1.082,1.536,-0.154,0.525,0.102300,-2.762,-2.454,4.252,0.525,0.102300,1.282,2.503,-0.159,0.525,0.102300,0.081,0.828,-1.643,0.525,0.102300,-0.090,1.214,-0.794,0.520,0.102300,-1.272,-3.734,-2.889,0.525,0.102300,-0.217,-0.911,-0.911,0.525,0.102300,-0.462,-1.282,-2.904,0.520,0.102300,-0.393,-1.404,-0.808,0.530,0.102300,-1.062,-1.912,-0.589,0.525,0.102300,0.457,-0.554,-0.252,0.520,0.102300,-1.184,-1.023,0.217,0.525,0.102300,-0.632,-1.756,-0.354,0.520,0.102300,-1.863,-1.360,2.205,0.520,0.102300,-1.194,-3.006,-1.761,0.525,0.102300,1.746,3.963,-0.090,0.525,0.102300,-1.184,-1.341,0.589,0.525,0.102300,0.085,-2.366,2.024,0.520,0.102300,0.325,-0.686,-0.061,0.525,0.102300,-0.906,-1.790,-0.310,0.520,0.102300,0.838,2.225,0.281,0.520,0.102300,0.198,-0.291,-1.057,0.525,0.102300,-0.789,-0.144,-0.042,0.525,0.102300,-1.668,-1.145,1.673,0.525,0.102300,0.657,-0.701,0.330,0.525,0.102300,-0.789,-2.122,0.447,0.525,0.102300,0.300,0.379,-1.888,0.525,0.102300,-0.339,-0.178,-1.785,0.520,0.102300,-0.320,-2.303,1.878,0.525,0.102300,-0.139,-0.686,-1.346,0.530
0.105600,1.096,1.536,-0.085,0.525,0.105600,-2.742,-1.770,4.535,0.530,0.105600,1.321,2.498,0.012,0.525,0.105600,0.110,0.842,-1.712,0.525,0.105600,-0.042,1.214,-0.867,0.525,0.105600,-1.365,-3.963,-2.635,0.525,0.105600,-0.247,-0.921,-0.974,0.520,0.105600,-0.496,-1.365,-2.933,0.520,0.105600,-0.432,-1.424,-0.838,0.525,0.105600,-1.092,-1.941,-0.520,0.520,0.105600,0.418,-0.545,-0.339,0.525,0.105600,-1.179,-0.994,0.217,0.525,0.105600,-0.672,-1.761,-0.349,0.525,0.105600,-1.834,-1.072,2.278,0.520,0.105600,-1.258,-3.128,-1.580,0.520,0.105600,1.829,3.929,0.300,0.520,0.105600,-1.184,-1.277,0.613,0.525,0.105600,-0.007,-2.371,1.956,0.520,0.105600,0.291,-0.681,-0.149,0.530,0.105600,-0.940,-1.795,-0.266,0.520,0.105600,0.886,2.200,0.364,0.520,0.105600,0.178,-0.271,-1.136,0.525,0.105600,-0.759,-0.139,-0.115,0.525,0.105600,-1.648,-0.940,1.712,0.525,0.105600,0.608,-0.720,0.232,0.530,0.105600,-0.838,-2.083,0.496,0.525,0.105600,0.305,0.413,-1.946,0.525,0.105600,-0.330,-0.212,-1.863,0.520,0.105600,-0.398,-2.254,1.868,0.525,0.105600,-0.164,-0.696,-1.419,0.530
0.108900,1.116,1.531,-0.027,0.525,0.108900,-2.689,-1.072,4.691,0.530,0.108900,1.370,2.474,0.198,0.530,0.108900,0.134,0.857,-1.780,0.525,0.108900,-0.002,1.214,-0.935,0.520,0.108900,-1.468,-4.173,-2.337,0.525,0.108900,-0.266,-0.926,-1.033,0.525,0.108900,-0.530,-1.458,-2.957,0.520,0.108900,-0.466,-1.443,-0.872,0.520,0.108900,-1.126,-1.971,-0.447,0.525,0.108900,0.388,-0.535,-0.437,0.520,0.108900,-1.175,-0.960,0.217,0.530,0.108900,-0.711,-1.770,-0.339,0.520,0.108900,-1.805,-0.789,2.303,0.520,0.108900,-1.331,-3.245,-1.385,0.525,0.108900,1.902,3.836,0.706,0.525,0.108900,-1.189,-1.209,0.637,0.530,0.108900,-0.090,-2.361,1.907,0.520,0.108900,0.252,-0.676,-0.242,0.530,0.108900,-0.969,-1.805,-0.222,0.525,0.108900,0.935,2.166,0.452,0.520,0.108900,0.164,-0.256,-1.209,0.525,0.108900,-0.745,-0.129,-0.188,0.525,0.108900,-1.614,-0.740,1.722,0.530,0.108900,0.559,-0.730,0.134,0.525,0.108900,-0.877,-2.039,0.540,0.525,0.108900,0.310,0.457,-2.010,0.530,0.108900,-0.325,-0.252,-1.937,0.525,0.108900,-0.462,-2.190,1.868,0.530,0.108900,-0.183,-0.706,-1.487,0.525
0.112200,1.126,1.521,0.042,0.530,0.112200,-2.620,-0.379,4.735,0.530,0.112200,1.399,2.425,0.383,0.525,0.112200,0.159,0.877,-1.844,0.525,0.112200,0.046,1.219,-1.004,0.520,0.112200,-1.565,-4.383,-2.015,0.520,0.112200,-0.291,-0.940,-1.092,0.520,0.112200,-0.559,-1.560,-2.977,0.520,0.112200,-0.496,-1.458,-0.896,0.520,0.112200,-1.155,-1.990,-0.369,0.525,0.112200,0.354,-0.520,-0.520,0.525,0.112200,-1.165,-0.930,0.208,0.525,0.112200,-0.750,-1.775,-0.330,0.520,0.112200,-1.756,-0.505,2.298,0.525,0.112200,-1.399,-3.358,-1.160,0.525,0.112200,1.966,3.685,1.116,0.525,0.112200,-1.184,-1.145,0.652,0.525,0.112200,-0.168,-2.342,1.873,0.525,0.112200,0.222,-0.672,-0.325,0.525,0.112200,-0.999,-1.795,-0.178,0.520,0.112200,0.979,2.122,0.540,0.525,0.112200,0.149,-0.237,-1.292,0.525,0.112200,-0.716,-0.134,-0.261,0.520,0.112200,-1.580,-0.540,1.707,0.525,0.112200,0.515,-0.730,0.037,0.525,0.112200,-0.921,-1.990,0.593,0.525,0.112200,0.320,0.501,-2.073,0.525,0.112200,-0.325,-0.291,-2.015,0.520,0.112200,-0.520,-2.122,1.873,0.525,0.112200,-0.208,-0.720,-1.556,0.525
0.115500,1.140,1.507,0.105,0.525,0.115500,-2.527,0.286,4.667,0.520,0.115500,1.438,2.366,0.569,0.530,0.115500,0.183,0.901,-1.902,0.525,0.115500,0.085,1.228,-1.062,0.520,0.115500,-1.673,-4.559,-1.648,0.525,0.115500,-0.315,-0.955,-1.150,0.520,0.115500,-0.598,-1.663,-2.982,0.525,0.115500,-0.535,-1.487,-0.916,0.520,0.115500,-1.184,-2.005,-0.286,0.525,0.115500,0.320,-0.505,-0.608,0.525,0.115500,-1.160,-0.896,0.203,0.525,0.115500,-0.784,-1.780,-0.305,0.525,0.115500,-1.712,-0.232,2.259,0.520,0.115500,-1.473,-3.441,-0.916,0.520,0.115500,2.029,3.485,1.512,0.525,0.115500,-1.184,-1.077,0.662,0.525,0.115500,-0.247,-2.313,1.844,0.525,0.115500,0.188,-0.662,-0.413,0.525,0.115500,-1.028,-1.805,-0.129,0.525,0.115500,1.018,2.073,0.632,0.525,0.115500,0.134,-0.222,-1.370,0.525,0.115500,-0.696,-0.139,-0.344,0.520,0.115500,-1.541,-0.344,1.673,0.525,0.115500,0.471,-0.735,-0.056,0.525,0.115500,-0.965,-1.932,0.647,0.525,0.115500,0.325,0.545,-2.127,0.525,0.115500,-0.325,-0.330,-2.083,0.520,0.115500,-0.579,-2.044,1.883,0.525,0.115500,-0.222,-0.740,-1.619,0.525
0.118800,1.155,1.477,0.173,0.525,0.118800,-2.415,0.926,4.496,0.520,0.118800,1.468,2.274,0.750,0.530,0.118800,0.208,0.926,-1.956,0.525,0.118800,0.129,1.233,-1.121,0.525,0.118800,-1.780,-4.711,-1.248,0.525,0.118800,-0.335,-0.979,-1.204,0.525,0.118800,-0.642,-1.775,-2.982,0.530,0.118800,-0.564,-1.516,-0.935,0.520,0.118800,-1.214,-2.010,-0.198,0.525,0.118800,0.291,-0.486,-0.696,0.525,0.118800,-1.145,-0.867,0.193,0.525,0.118800,-0.818,-1.785,-0.281,0.530,0.118800,-1.653,0.027,2.190,0.525,0.118800,-1.551,-3.509,-0.652,0.525,0.118800,2.073,3.216,1.902,0.525,0.118800,-1.175,-1.009,0.667,0.525,0.118800,-0.320,-2.269,1.819,0.525,0.118800,0.159,-0.647,-0.486,0.530,0.118800,-1.057,-1.795,-0.076,0.520,0.118800,1.053,2.005,0.730,0.525,0.118800,0.120,-0.208,-1.448,0.525,0.118800,-0.681,-0.144,-0.422,0.520,0.118800,-1.497,-0.164,1.619,0.530,0.118800,0.422,-0.730,-0.154,0.525,0.118800,-0.999,-1.873,0.701,0.525,0.118800,0.335,0.593,-2.190,0.530,0.118800,-0.325,-0.369,-2.161,0.520,0.118800,-0.632,-1.956,1.897,0.520,0.118800,-0.242,-0.759,-1.692,0.525
0.122100,1.165,1.448,0.237,0.525,0.122100,-2.278,1.507,4.242,0.525,0.122100,1.497,2.176,0.921,0.530,0.122100,0.237,0.960,-2.010,0.525,0.122100,0.168,1.253,-1.175,0.520,0.122100,-1.883,-4.823,-0.813,0.525,0.122100,-0.359,-1.004,-1.258,0.520,0.122100,-0.681,-1.897,-2.972,0.525,0.122100,-0.598,-1.541,-0.945,0.520,0.122100,-1.243,-2.010,-0.100,0.525,0.122100,0.266,-0.466,-0.779,0.525,0.122100,-1.131,-0.838,0.183,0.525,0.122100,-0.852,-1.790,-0.247,0.525,0.122100,-1.590,0.271,2.098,0.525,0.122100,-1.619,-3.548,-0.379,0.520,0.122100,2.107,2.899,2.259,0.530,0.122100,-1.170,-0.945,0.662,0.525,0.122100,-0.388,-2.215,1.814,0.525,0.122100,0.129,-0.642,-0.574,0.525,0.122100,-1.077,-1.785,-0.022,0.525,0.122100,1.092,1.941,0.823,0.525,0.122100,0.105,-0.193,-1.521,0.530,0.122100,-0.662,-0.159,-0.496,0.520,0.122100,-1.443,0.002,1.541,0.530,0.122100,0.388,-0.720,-0.247,0.520,0.122100,-1.023,-1.814,0.750,0.525,0.122100,0.344,0.642,-2.244,0.525,0.122100,-0.330,-0.418,-2.234,0.520,0.122100,-0.672,-1.863,1.912,0.525,0.122100,-0.256,-0.784,-1.756,0.520
